2 0
2 0
2 0
2 0
2 0
2 0
2 0
2 0
2 0
2 0
2 0
2 0
2 0
2 0
2 0
3 0
3 0
3 0
3 0
3 0
3 0
3 0
3 0
3 0
3 0
3 0
3 0
3 0
3 0
3 0
4 0
4 0
4 0
4 0
4 0
4 0
4 0
4 0
4 0
4 0
4 0
4 0
4 0
4 0
4 0
5 0
5 0
5 0
5 0
5 0
5 0
5 0
5 0
5 0
5 0
5 0
5 0
5 0
5 0
5 0
6 0
6 0
6 0
6 0
6 1
6 1
6 0
6 0
6 1
6 1
6 1
6 1
6 1
6 1
6 1
7 1
7 1
7 1
7 1
7 1
7 1
7 1
7 1
7 1
7 1
7 1
7 1
7 1
7 1
7 1
8 3
8 2
8 2
8 2
8 2
8 2
8 2
8 2
8 2
8 2
8 2
8 2
8 2
8 2
8 2
9 3
9 4
9 4
9 4
9 3
9 4
9 4
9 3
9 3
9 4
9 3
9 4
9 4
9 4
9 4
10 7
10 7
10 7
10 7
10 7
10 7
10 7
10 7
10 7
10 7
10 7
10 7
10 8
10 9
10 8
11 16
11 14
11 14
11 14
11 14
11 14
11 14
11 14
11 14
11 18
11 19
11 15
11 14
11 14
11 14
12 28
12 31
12 31
12 31
12 28
12 27
12 28
12 28
12 36
12 36
12 36
12 36
12 36
12 41
12 36
13 74
13 61
13 61
13 61
13 55
13 54
13 55
13 55
13 55
13 55
13 55
13 61
13 61
13 54
13 55
14 109
14 109
14 138
14 122
14 121
14 121
14 121
14 121
14 121
14 122
14 109
14 110
14 109
14 109
14 109
15 242
15 242
15 242
15 242
15 242
15 242
15 242
15 242
15 243
15 274
15 242
15 242
15 225
15 218
15 218
16 436
16 435
16 435
16 483
16 484
16 435
16 436
16 435
16 435
16 484
16 469
16 435
16 446
16 484
16 484
17 972
17 870
17 902
17 870
17 1022
17 870
17 1024
17 871
17 959
17 967
17 977
17 967
17 1033
17 987
17 902
18 1739
18 1739
18 1769
18 1740
18 1740
18 2035
18 1893
18 1740
18 1933
18 1942
18 1964
18 1917
18 1739
18 1821
18 1945
19 3743
19 3633
19 3511
19 3508
19 3478
19 3854
19 3508
19 3602
19 3876
19 3872
19 3725
19 3877
19 3875
19 3479
19 3663
20 7014
20 7064
20 7013
20 7685
20 7060
20 7050
20 7050
20 7380
20 7553
20 6984
20 7583
20 7039
20 7050
20 7025
20 7026
21 14076
21 14004
21 14033
21 14060
21 15541
21 15013
21 15531
21 14765
21 14857
21 14080
21 14319
21 15910
21 14212
21 14458
21 14143
22 28228
22 29832
22 28781
22 28437
22 28441
22 29305
22 28578
22 28271
22 28138
22 28954
22 28102
22 29717
22 30047
22 29413
22 28164
23 56491
23 60851
23 59336
23 56860
23 57142
23 57905
23 56073
23 57313
23 63183
23 60787
23 56188
23 57420
23 60107
23 60346
23 57311
24 113026
24 113132
24 112868
24 113365
24 112891
24 121648
24 115430
24 113469
24 114071
24 113409
24 113068
24 120558
24 112797
24 114759
24 115257
25 226477
25 242230
25 229128
25 229008
25 234004
25 227185
25 230706
25 235254
25 227292
25 225214
25 234818
25 232126
25 246345
25 241296
25 246355
26 466646
26 449113
26 461074
26 460884
26 447527
26 463392
26 455902
26 462327
26 472922
26 461805
26 449985
26 467641
26 459853
26 449409
26 488428
27 911373
27 934526
27 932542
27 919323
27 917360
27 927022
27 904588
27 920363
27 909568
27 898514
27 918608
27 918215
27 904783
27 899343
27 910173
28 1813518
28 1810203
28 1812380
28 1834331
28 1839712
28 1810002
28 1799669
28 1806739
28 1816789
28 1820398
28 1814829
28 1804109
28 1894093
28 1835722
28 1873841
29 3667699
29 3655877
29 3661534
29 3666434
29 3689624
29 3702318
29 3635155
29 3927655
29 3681664
29 3648150
29 3660500
29 3613073
29 3640499
29 3629538
29 3705149
