100	49
100	40
100	55
100	52
100	57
100	58
100	27
100	21
100	22
100	21
100	24
100	25
100	22
100	22
100	22
800	1331
800	1179
800	1271
800	1153
800	1166
800	1164
800	1211
800	1206
800	1199
800	1204
800	1151
800	1139
800	1176
800	1161
800	1191
1500	3950
1500	3941
1500	4310
1500	4066
1500	3973
1500	3985
1500	4255
1500	4732
1500	4949
1500	4233
1500	4168
1500	4058
1500	4067
1500	4038
1500	3959
2200	8830
2200	10715
2200	8911
2200	9266
2200	9435
2200	8889
2200	8607
2200	8710
2200	8707
2200	8492
2200	8467
2200	8485
2200	8508
2200	9362
2200	9376
2900	15819
2900	15358
2900	16349
2900	14869
2900	16809
2900	16494
2900	15141
2900	14941
2900	15174
2900	15377
2900	16176
2900	15205
2900	14807
2900	15148
2900	16491
3600	23234
3600	23564
3600	23517
3600	25529
3600	24780
3600	24983
3600	24407
3600	23406
3600	24847
3600	23679
3600	23319
3600	24524
3600	26462
3600	23137
3600	23329
4300	34788
4300	36303
4300	34044
4300	33951
4300	34576
4300	34621
4300	34051
4300	33759
4300	34516
4300	34080
4300	36610
4300	36044
4300	33821
4300	34697
4300	38881
5000	46551
5000	47282
5000	53917
5000	46580
5000	46731
5000	46843
5000	47620
5000	56932
5000	50033
5000	46631
5000	51009
5000	49971
5000	48739
5000	47691
5000	48792
5700	66809
5700	64355
5700	66095
5700	65883
5700	63661
5700	61241
5700	61753
5700	61231
5700	62177
5700	67286
5700	67034
5700	64712
5700	63492
5700	66704
5700	68786
6400	78422
6400	88656
6400	78135
6400	82246
6400	83666
6400	90237
6400	91030
6400	80053
6400	78369
6400	84436
6400	93025
6400	94417
6400	79204
6400	83414
6400	83917
7100	98478
7100	115125
7100	105844
7100	101399
7100	109575
7100	102642
7100	98031
7100	98029
7100	120966
7100	97561
7100	99737
7100	97716
7100	102907
7100	118783
7100	97786
7800	127573
7800	147074
7800	121944
7800	131865
7800	120161
7800	123886
7800	124283
7800	139219
7800	141739
7800	147850
7800	131647
7800	124188
7800	123175
7800	126765
7800	141510
8500	165941
8500	157128
8500	142856
8500	146134
8500	144621
8500	142973
8500	148362
8500	154963
8500	152383
8500	167462
8500	147926
8500	181900
8500	167834
8500	147373
8500	146517
9200	193687
9200	172790
9200	177074
9200	169232
9200	173272
9200	179202
9200	173397
9200	171064
9200	177299
9200	186769
9200	200739
9200	207357
9200	217720
9200	205747
9200	200428
9900	246098
9900	198790
9900	200199
9900	225281
9900	201686
9900	199923
9900	199929
9900	224945
9900	228384
9900	198567
9900	196342
9900	235302
9900	201339
9900	227685
9900	216794
10600	228079
10600	241035
10600	274335
10600	236344
10600	231061
10600	280191
10600	243442
10600	281254
10600	231385
10600	231163
10600	278974
10600	265920
10600	230438
10600	246761
10600	269366
11300	287903
11300	319286
11300	269702
11300	308060
11300	299943
11300	260528
11300	269926
11300	279149
11300	261683
11300	261992
11300	267626
11300	274740
11300	319432
11300	268868
11300	265549
12000	337710
12000	371772
12000	376911
12000	326773
12000	335023
12000	337943
12000	342366
12000	299906
12000	298887
12000	323158
12000	353820
12000	297712
12000	329197
12000	297357
12000	309357
12700	338729
12700	334560
12700	333226
12700	399814
12700	341115
12700	414846
12700	341409
12700	424826
12700	409688
12700	422490
12700	390646
12700	334974
12700	372461
12700	373925
12700	337316
13400	376631
13400	425007
13400	390630
13400	388132
13400	384917
13400	425209
13400	375107
13400	371010
13400	433657
13400	436850
13400	450820
13400	374127
13400	405065
13400	377913
13400	376986
14100	421520
14100	474661
14100	449339
14100	492871
14100	474374
14100	422499
14100	417391
14100	492485
14100	413462
14100	417809
14100	452485
14100	413959
14100	427019
14100	431138
14100	501477
14800	462674
14800	515319
14800	523436
14800	483613
14800	564430
14800	464082
14800	457254
14800	460868
14800	462234
14800	526357
14800	457606
14800	573802
14800	457443
14800	560108
14800	479802
15500	596648
15500	560470
15500	532003
15500	587780
15500	505291
15500	608457
15500	518779
15500	606115
15500	504840
15500	504007
15500	505159
15500	534556
15500	504650
15500	662911
15500	613536
16200	679374
16200	573655
16200	638426
16200	571664
16200	578516
16200	561223
16200	736528
16200	565412
16200	601227
16200	593790
16200	611189
16200	577420
16200	606673
16200	554877
16200	599162
16900	641570
16900	729640
16900	622650
16900	671165
16900	694488
16900	768246
16900	742257
16900	668425
16900	616670
16900	714027
16900	802715
16900	704646
16900	605319
16900	621597
16900	708656
17600	659766
17600	705351
17600	726494
17600	844192
17600	832170
17600	651495
17600	651651
17600	728687
17600	815637
17600	709210
17600	827771
17600	816534
17600	655679
17600	663321
17600	681692
18300	922211
18300	824967
18300	708224
18300	734216
18300	707848
18300	708869
18300	772386
18300	833156
18300	848385
18300	1008070
18300	753481
18300	717433
18300	742321
18300	716282
18300	706954
19000	820181
19000	769720
19000	906637
19000	766162
19000	853545
19000	764892
19000	1003586
19000	865279
19000	833566
19000	827149
19000	956175
19000	762509
19000	788127
19000	761429
19000	931556
