100 9
100 9
100 9
100 9
100 9
100 9
100 9
100 9
100 11
100 11
100 9
100 11
100 9
100 9
100 9
800 103
800 103
800 99
800 101
800 100
800 100
800 100
800 99
800 111
800 99
800 102
800 96
800 95
800 96
800 102
1500 195
1500 196
1500 213
1500 238
1500 220
1500 196
1500 196
1500 195
1500 196
1500 200
1500 195
1500 193
1500 196
1500 195
1500 195
2200 301
2200 302
2200 302
2200 295
2200 291
2200 300
2200 290
2200 291
2200 298
2200 304
2200 290
2200 290
2200 297
2200 289
2200 290
2900 395
2900 408
2900 396
2900 398
2900 395
2900 397
2900 507
2900 396
2900 398
2900 402
2900 394
2900 397
2900 396
2900 401
2900 394
3600 503
3600 500
3600 611
3600 500
3600 505
3600 503
3600 513
3600 504
3600 520
3600 505
3600 486
3600 493
3600 488
3600 488
3600 501
4300 592
4300 596
4300 612
4300 592
4300 593
4300 746
4300 611
4300 614
4300 611
4300 726
4300 613
4300 613
4300 626
4300 615
4300 618
5000 726
5000 728
5000 767
5000 700
5000 715
5000 699
5000 703
5000 741
5000 716
5000 702
5000 700
5000 720
5000 699
5000 828
5000 723
5700 836
5700 850
5700 837
5700 863
5700 837
5700 887
5700 839
5700 849
5700 838
5700 906
5700 835
5700 856
5700 826
5700 812
5700 819
6400 916
6400 919
6400 963
6400 937
6400 917
6400 950
6400 928
6400 1190
6400 1214
6400 1249
6400 1237
6400 944
6400 959
6400 946
6400 948
7100 1077
7100 1068
7100 1091
7100 1067
7100 1075
7100 1104
7100 1357
7100 1228
7100 1324
7100 1201
7100 1158
7100 1069
7100 1103
7100 1064
7100 1067
7800 1185
7800 1254
7800 1214
7800 1186
7800 1186
7800 1210
7800 1185
7800 1198
7800 1243
7800 1207
7800 1211
7800 1190
7800 1199
7800 1212
7800 1188
8500 1328
8500 1300
8500 1378
8500 1314
8500 1309
8500 1307
8500 1309
8500 1380
8500 1307
8500 1309
8500 1342
8500 1305
8500 1306
8500 1257
8500 1279
9200 1427
9200 1543
9200 1424
9200 1429
9200 1435
9200 1474
9200 1451
9200 1425
9200 1474
9200 1524
9200 1428
9200 1428
9200 1379
9200 1383
9200 1382
9900 1493
9900 1488
9900 1640
9900 1541
9900 1551
9900 1550
9900 1555
9900 1539
9900 1552
9900 1505
9900 1495
9900 1513
9900 1449
9900 1463
9900 1399
10600 1716
10600 1500
10600 1608
10600 1654
10600 1632
10600 1612
10600 1609
10600 1626
10600 1606
10600 1564
10600 1566
10600 1567
10600 1509
10600 1557
10600 1503
11300 1679
11300 1632
11300 1619
11300 1688
11300 1756
11300 1792
11300 1731
11300 1709
11300 1700
11300 1755
11300 1815
11300 1776
11300 1793
11300 1770
11300 1890
12000 1910
12000 1933
12000 1954
12000 1944
12000 1963
12000 1940
12000 1919
12000 1929
12000 1910
12000 1912
12000 1895
12000 1915
12000 1882
12000 1813
12000 1804
12700 1934
12700 1914
12700 2005
12700 2060
12700 1957
12700 1951
12700 1943
12700 1906
12700 1955
12700 1913
12700 1905
12700 1848
12700 1849
12700 1851
12700 1867
13400 1969
13400 2170
13400 2120
13400 2053
13400 2042
13400 2020
13400 1995
13400 1905
13400 1956
13400 1969
13400 1938
13400 1949
13400 1993
13400 1951
13400 1972
14100 2200
14100 2139
14100 2176
14100 2129
14100 2147
14100 2166
14100 2051
14100 2160
14100 2019
14100 2311
14100 2146
14100 2306
14100 2086
14100 2172
14100 2136
14800 2330
14800 2468
14800 2189
14800 2225
14800 2269
14800 2312
14800 2271
14800 2252
14800 2307
14800 2269
14800 2278
14800 2348
14800 2371
14800 2537
14800 2264
15500 2454
15500 2358
15500 2480
15500 2313
15500 2318
15500 2295
15500 2274
15500 2298
15500 2245
15500 2292
15500 2729
15500 2393
15500 2465
15500 2363
15500 2229
16200 2610
16200 2389
16200 2398
16200 2352
16200 2352
16200 2569
16200 2386
16200 2621
16200 2573
16200 2613
16200 2510
16200 2346
16200 2371
16200 2366
16200 2365
16900 2498
16900 2472
16900 2474
16900 2464
16900 2602
16900 2554
16900 2501
16900 2536
16900 2471
16900 2472
16900 2472
16900 2473
16900 2506
16900 2470
16900 2475
17600 2579
17600 2851
17600 2597
17600 2574
17600 2588
17600 2615
17600 2609
17600 2586
17600 2643
17600 2586
17600 2590
17600 2586
17600 2585
17600 2727
17600 2577
18300 2748
18300 2696
18300 2739
18300 2703
18300 2695
18300 2707
18300 2698
18300 2936
18300 2933
18300 2883
18300 3502
18300 3985
18300 3128
18300 3090
18300 2963
19000 3078
19000 3084
19000 2921
19000 2980
19000 2817
19000 3483
19000 2890
19000 2887
19000 2942
19000 2813
19000 2816
19000 2836
19000 2810
19000 2857
19000 2816
