2 0
2 0
2 0
2 0
2 0
2 0
2 0
2 0
2 0
2 0
2 0
2 0
2 0
2 0
2 0
3 0
3 0
3 0
3 0
3 0
3 0
3 0
3 0
3 0
3 0
3 0
3 0
3 0
3 0
3 0
4 0
4 0
4 0
4 0
4 0
4 0
4 0
4 0
4 0
4 0
4 0
4 0
4 0
4 0
4 0
5 0
5 0
5 0
5 0
5 0
5 0
5 0
5 0
5 0
5 0
5 0
5 0
5 0
5 0
5 0
6 1
6 1
6 1
6 1
6 0
6 1
6 1
6 1
6 1
6 1
6 1
6 1
6 1
6 1
6 1
7 1
7 2
7 1
7 1
7 1
7 1
7 1
7 1
7 17
7 1
7 1
7 1
7 1
7 1
7 1
8 2
8 2
8 2
8 3
8 2
8 3
8 2
8 2
8 2
8 2
8 2
8 2
8 2
8 2
8 2
9 4
9 4
9 4
9 4
9 4
9 4
9 4
9 4
9 4
9 4
9 4
9 4
9 4
9 4
9 5
10 8
10 8
10 8
10 8
10 8
10 8
10 8
10 8
10 8
10 8
10 7
10 8
10 8
10 8
10 8
11 15
11 15
11 15
11 15
11 15
11 14
11 15
11 15
11 14
11 15
11 15
11 15
11 14
11 15
11 15
12 29
12 29
12 29
12 29
12 30
12 30
12 30
12 30
12 30
12 30
12 38
12 38
12 30
12 29
12 29
13 58
13 58
13 57
13 58
13 58
13 58
13 58
13 58
13 57
13 58
13 58
13 57
13 57
13 58
13 57
14 114
14 114
14 115
14 114
14 114
14 114
14 114
14 114
14 114
14 115
14 119
14 118
14 119
14 119
14 119
15 236
15 237
15 236
15 258
15 227
15 227
15 228
15 228
15 228
15 228
15 228
15 228
15 236
15 236
15 228
16 455
16 455
16 472
16 473
16 455
16 455
16 563
16 454
16 455
16 472
16 472
16 454
16 454
16 499
16 455
17 1058
17 909
17 969
17 945
17 944
17 1025
17 949
17 1181
17 957
17 909
17 956
17 908
17 908
17 909
17 909
18 1901
18 1865
18 1815
18 1816
18 1816
18 1893
18 1875
18 1877
18 1815
18 1815
18 1816
18 1866
18 1896
18 1816
18 1822
19 3687
19 3675
19 3713
19 3677
19 3684
19 3718
19 3772
19 4421
19 4515
19 3670
19 3687
19 3687
19 3629
19 3675
19 3737
20 7382
20 7313
20 7404
20 7365
20 7353
20 7364
20 7312
20 8086
20 8892
20 7362
20 7347
20 7938
20 7318
20 7453
20 7360
21 14714
21 14807
21 15479
21 14845
21 14948
21 15052
21 15396
21 15229
21 14831
21 17896
21 16201
21 14742
21 15116
21 14997
21 14710
22 30741
22 29329
22 29444
22 29449
22 30914
22 29545
22 29412
22 29318
22 30533
22 31658
22 31322
22 29403
22 30941
22 29826
22 30248
23 62775
23 60897
23 62407
23 61773
23 63791
23 61622
23 63760
23 59672
23 61260
23 58782
23 66701
23 62372
23 63266
23 61674
23 63452
24 120425
24 119418
24 120581
24 123466
24 127655
24 140090
24 142834
24 131165
24 127302
24 130277
24 130002
24 126850
24 124747
24 128277
24 120410
25 236869
25 237024
25 241647
25 247743
25 246083
25 272958
25 251770
25 250033
25 239936
25 238553
25 237149
25 240920
25 239181
25 249661
25 251320
26 512451
26 487551
26 486990
26 471653
26 489382
26 493617
26 474630
26 467761
26 470558
26 468711
26 468277
26 468157
26 468760
26 468086
26 467784
27 934034
27 934747
27 934706
27 934559
27 935894
27 943090
27 935053
27 933876
27 933801
27 934926
27 933551
27 934371
27 933317
27 932492
27 933670
28 1864101
28 1870699
28 1883091
28 1863686
28 1866645
28 1863748
28 1866279
28 1863698
28 1864999
28 1863858
28 1863426
28 1864236
28 1864549
28 1891246
28 1863119
29 3724123
29 3725854
29 3724305
29 3769263
29 3723280
29 3729591
29 3722918
29 3725840
29 3723879
29 3736064
29 3752476
29 3726038
29 3728182
29 3725662
29 3723686
