Tamaño: 100   Burbuja: 30
Tamaño: 100   Burbuja: 32
Tamaño: 100   Burbuja: 27
Tamaño: 100   Burbuja: 29
Tamaño: 100   Burbuja: 27
Tamaño: 100   Burbuja: 27
Tamaño: 100   Burbuja: 25
Tamaño: 100   Burbuja: 25
Tamaño: 100   Burbuja: 25
Tamaño: 100   Burbuja: 25
Tamaño: 100   Burbuja: 26
Tamaño: 100   Burbuja: 30
Tamaño: 100   Burbuja: 30
Tamaño: 100   Burbuja: 27
Tamaño: 100   Burbuja: 27
Tamaño: 100   Burbuja: 27
Tamaño: 100   Burbuja: 27
Tamaño: 100   Burbuja: 26
Tamaño: 100   Burbuja: 27
Tamaño: 100   Burbuja: 28
Tamaño: 100   Burbuja: 26
Tamaño: 100   Burbuja: 25
Tamaño: 100   Burbuja: 25
Tamaño: 100   Burbuja: 25
Tamaño: 100   Burbuja: 30
Tamaño: 100   Burbuja: 28
Tamaño: 100   Burbuja: 26
Tamaño: 100   Burbuja: 26
Tamaño: 100   Burbuja: 27
Tamaño: 100   Burbuja: 27
Tamaño: 800   Burbuja: 1376
Tamaño: 800   Burbuja: 1438
Tamaño: 800   Burbuja: 1724
Tamaño: 800   Burbuja: 1351
Tamaño: 800   Burbuja: 1424
Tamaño: 800   Burbuja: 1308
Tamaño: 800   Burbuja: 1476
Tamaño: 800   Burbuja: 1430
Tamaño: 800   Burbuja: 1513
Tamaño: 800   Burbuja: 1371
Tamaño: 800   Burbuja: 1337
Tamaño: 800   Burbuja: 1346
Tamaño: 800   Burbuja: 1390
Tamaño: 800   Burbuja: 1316
Tamaño: 800   Burbuja: 1294
Tamaño: 800   Burbuja: 1464
Tamaño: 800   Burbuja: 1367
Tamaño: 800   Burbuja: 1519
Tamaño: 800   Burbuja: 1371
Tamaño: 800   Burbuja: 1532
Tamaño: 800   Burbuja: 1602
Tamaño: 800   Burbuja: 1856
Tamaño: 800   Burbuja: 1858
Tamaño: 800   Burbuja: 1459
Tamaño: 800   Burbuja: 1584
Tamaño: 800   Burbuja: 1379
Tamaño: 800   Burbuja: 1523
Tamaño: 800   Burbuja: 1338
Tamaño: 800   Burbuja: 1548
Tamaño: 800   Burbuja: 1685
Tamaño: 1500   Burbuja: 4877
Tamaño: 1500   Burbuja: 4777
Tamaño: 1500   Burbuja: 4597
Tamaño: 1500   Burbuja: 4520
Tamaño: 1500   Burbuja: 4497
Tamaño: 1500   Burbuja: 4631
Tamaño: 1500   Burbuja: 4787
Tamaño: 1500   Burbuja: 4919
Tamaño: 1500   Burbuja: 4580
Tamaño: 1500   Burbuja: 4914
Tamaño: 1500   Burbuja: 4734
Tamaño: 1500   Burbuja: 4679
Tamaño: 1500   Burbuja: 5159
Tamaño: 1500   Burbuja: 6100
Tamaño: 1500   Burbuja: 4698
Tamaño: 1500   Burbuja: 4902
Tamaño: 1500   Burbuja: 5050
Tamaño: 1500   Burbuja: 4880
Tamaño: 1500   Burbuja: 5174
Tamaño: 1500   Burbuja: 4858
Tamaño: 1500   Burbuja: 4830
Tamaño: 1500   Burbuja: 4868
Tamaño: 1500   Burbuja: 4860
Tamaño: 1500   Burbuja: 4725
Tamaño: 1500   Burbuja: 4671
Tamaño: 1500   Burbuja: 4842
Tamaño: 1500   Burbuja: 4534
Tamaño: 1500   Burbuja: 4743
Tamaño: 1500   Burbuja: 5036
Tamaño: 1500   Burbuja: 5974
Tamaño: 2200   Burbuja: 13063
Tamaño: 2200   Burbuja: 10118
Tamaño: 2200   Burbuja: 10359
Tamaño: 2200   Burbuja: 10323
Tamaño: 2200   Burbuja: 10677
Tamaño: 2200   Burbuja: 10175
Tamaño: 2200   Burbuja: 10674
Tamaño: 2200   Burbuja: 11455
Tamaño: 2200   Burbuja: 11285
Tamaño: 2200   Burbuja: 11044
Tamaño: 2200   Burbuja: 9676
Tamaño: 2200   Burbuja: 10314
Tamaño: 2200   Burbuja: 11483
Tamaño: 2200   Burbuja: 10766
Tamaño: 2200   Burbuja: 9697
Tamaño: 2200   Burbuja: 11040
Tamaño: 2200   Burbuja: 9743
Tamaño: 2200   Burbuja: 10703
Tamaño: 2200   Burbuja: 10740
Tamaño: 2200   Burbuja: 9959
Tamaño: 2200   Burbuja: 10987
Tamaño: 2200   Burbuja: 10230
Tamaño: 2200   Burbuja: 9736
Tamaño: 2200   Burbuja: 9721
Tamaño: 2200   Burbuja: 9766
Tamaño: 2200   Burbuja: 9811
Tamaño: 2200   Burbuja: 10393
Tamaño: 2200   Burbuja: 13204
Tamaño: 2200   Burbuja: 9909
Tamaño: 2200   Burbuja: 9860
Tamaño: 2900   Burbuja: 16922
Tamaño: 2900   Burbuja: 17440
Tamaño: 2900   Burbuja: 17647
Tamaño: 2900   Burbuja: 21782
Tamaño: 2900   Burbuja: 18230
Tamaño: 2900   Burbuja: 19285
Tamaño: 2900   Burbuja: 16992
Tamaño: 2900   Burbuja: 17416
Tamaño: 2900   Burbuja: 17490
Tamaño: 2900   Burbuja: 22958
Tamaño: 2900   Burbuja: 17765
Tamaño: 2900   Burbuja: 17784
Tamaño: 2900   Burbuja: 17720
Tamaño: 2900   Burbuja: 17536
Tamaño: 2900   Burbuja: 17991
Tamaño: 2900   Burbuja: 19965
Tamaño: 2900   Burbuja: 18751
Tamaño: 2900   Burbuja: 18155
Tamaño: 2900   Burbuja: 17671
Tamaño: 2900   Burbuja: 19400
Tamaño: 2900   Burbuja: 19165
Tamaño: 2900   Burbuja: 18997
Tamaño: 2900   Burbuja: 17749
Tamaño: 2900   Burbuja: 17378
Tamaño: 2900   Burbuja: 17907
Tamaño: 2900   Burbuja: 17777
Tamaño: 2900   Burbuja: 21374
Tamaño: 2900   Burbuja: 18429
Tamaño: 2900   Burbuja: 19675
Tamaño: 2900   Burbuja: 19409
Tamaño: 3600   Burbuja: 30111
Tamaño: 3600   Burbuja: 31251
Tamaño: 3600   Burbuja: 26486
Tamaño: 3600   Burbuja: 26569
Tamaño: 3600   Burbuja: 28562
Tamaño: 3600   Burbuja: 29542
Tamaño: 3600   Burbuja: 26888
Tamaño: 3600   Burbuja: 30030
Tamaño: 3600   Burbuja: 29748
Tamaño: 3600   Burbuja: 29444
Tamaño: 3600   Burbuja: 26937
Tamaño: 3600   Burbuja: 32157
Tamaño: 3600   Burbuja: 32133
Tamaño: 3600   Burbuja: 31232
Tamaño: 3600   Burbuja: 29621
Tamaño: 3600   Burbuja: 27556
Tamaño: 3600   Burbuja: 27314
Tamaño: 3600   Burbuja: 31155
Tamaño: 3600   Burbuja: 28179
Tamaño: 3600   Burbuja: 31238
Tamaño: 3600   Burbuja: 28228
Tamaño: 3600   Burbuja: 29110
Tamaño: 3600   Burbuja: 28953
Tamaño: 3600   Burbuja: 27557
Tamaño: 3600   Burbuja: 30238
Tamaño: 3600   Burbuja: 35250
Tamaño: 3600   Burbuja: 27107
Tamaño: 3600   Burbuja: 26872
Tamaño: 3600   Burbuja: 26680
Tamaño: 3600   Burbuja: 28410
Tamaño: 4300   Burbuja: 42868
Tamaño: 4300   Burbuja: 39137
Tamaño: 4300   Burbuja: 51471
Tamaño: 4300   Burbuja: 41561
Tamaño: 4300   Burbuja: 42111
Tamaño: 4300   Burbuja: 43812
Tamaño: 4300   Burbuja: 39917
Tamaño: 4300   Burbuja: 39948
Tamaño: 4300   Burbuja: 44654
Tamaño: 4300   Burbuja: 38452
Tamaño: 4300   Burbuja: 41492
Tamaño: 4300   Burbuja: 39194
Tamaño: 4300   Burbuja: 40042
Tamaño: 4300   Burbuja: 43100
Tamaño: 4300   Burbuja: 39377
Tamaño: 4300   Burbuja: 39749
Tamaño: 4300   Burbuja: 38796
Tamaño: 4300   Burbuja: 42091
Tamaño: 4300   Burbuja: 43478
Tamaño: 4300   Burbuja: 40313
Tamaño: 4300   Burbuja: 40127
Tamaño: 4300   Burbuja: 40827
Tamaño: 4300   Burbuja: 39267
Tamaño: 4300   Burbuja: 39812
Tamaño: 4300   Burbuja: 39296
Tamaño: 4300   Burbuja: 44536
Tamaño: 4300   Burbuja: 39664
Tamaño: 4300   Burbuja: 38448
Tamaño: 4300   Burbuja: 40842
Tamaño: 4300   Burbuja: 41519
Tamaño: 5000   Burbuja: 54313
Tamaño: 5000   Burbuja: 54033
Tamaño: 5000   Burbuja: 53146
Tamaño: 5000   Burbuja: 54961
Tamaño: 5000   Burbuja: 53639
Tamaño: 5000   Burbuja: 55421
Tamaño: 5000   Burbuja: 52853
Tamaño: 5000   Burbuja: 54129
Tamaño: 5000   Burbuja: 52980
Tamaño: 5000   Burbuja: 64027
Tamaño: 5000   Burbuja: 56502
Tamaño: 5000   Burbuja: 56137
Tamaño: 5000   Burbuja: 53552
Tamaño: 5000   Burbuja: 53347
Tamaño: 5000   Burbuja: 55956
Tamaño: 5000   Burbuja: 54799
Tamaño: 5000   Burbuja: 52786
Tamaño: 5000   Burbuja: 53936
Tamaño: 5000   Burbuja: 52400
Tamaño: 5000   Burbuja: 62326
Tamaño: 5000   Burbuja: 54846
Tamaño: 5000   Burbuja: 60629
Tamaño: 5000   Burbuja: 61306
Tamaño: 5000   Burbuja: 56414
Tamaño: 5000   Burbuja: 52975
Tamaño: 5000   Burbuja: 54569
Tamaño: 5000   Burbuja: 53954
Tamaño: 5000   Burbuja: 63428
Tamaño: 5000   Burbuja: 63581
Tamaño: 5000   Burbuja: 64785
Tamaño: 5700   Burbuja: 69687
Tamaño: 5700   Burbuja: 70955
Tamaño: 5700   Burbuja: 70136
Tamaño: 5700   Burbuja: 80673
Tamaño: 5700   Burbuja: 74382
Tamaño: 5700   Burbuja: 72919
Tamaño: 5700   Burbuja: 70872
Tamaño: 5700   Burbuja: 76079
Tamaño: 5700   Burbuja: 70232
Tamaño: 5700   Burbuja: 71437
Tamaño: 5700   Burbuja: 69846
Tamaño: 5700   Burbuja: 76171
Tamaño: 5700   Burbuja: 69872
