100 31,4666666666667
800 1408,53333333333
1500 5209,6
2200 10937,0666666667
2900 19503,4666666667
3600 29584,6
4300 43361,5333333333
5000 58330,4666666667
5700 76468,2
6400 101183,133333333
7100 126550,933333333
7800 152024,8
8500 183181,733333333
9200 215232,8
9900 250633,933333333
10600 294118,266666667
11300 341879,733333333
12000 371495,133333333
12700 435802
13400 487275,2
14100 547040
14800 589537,866666667
15500 666131,733333333
16200 748240,733333333
16900 790817,466666667
17600 879130
18300 944567,466666667
19000 1032994,8
