2 0
3 0
4 0
5 0
6 0,6
7 1
8 2,06666666666667
9 3,66666666666667
10 7,26666666666667
11 14,8
12 32,6
13 58,1333333333333
14 116,733333333333
15 239,866666666667
16 454,4
17 946,2
18 1843,73333333333
19 3680,26666666667
20 7171,73333333333
21 14600,1333333333
22 28827,2
23 58487,5333333333
24 114649,866666667
25 233829,2
26 461127,2
27 915086,733333333
28 1825755,66666667
29 3678991,26666667
