100 32
100 12
100 11
100 12
100 12
100 12
100 12
100 7
100 8
100 8
100 8
100 8
100 10
100 8
100 8
800 89
800 88
800 85
800 88
800 89
800 85
800 88
800 89
800 84
800 89
800 89
800 85
800 86
800 88
800 88
1500 178
1500 181
1500 179
1500 179
1500 175
1500 185
1500 180
1500 175
1500 173
1500 178
1500 174
1500 173
1500 172
1500 175
1500 176
2200 269
2200 268
2200 267
2200 269
2200 301
2200 267
2200 266
2200 269
2200 267
2200 271
2200 267
2200 269
2200 267
2200 298
2200 266
2900 368
2900 380
2900 375
2900 422
2900 484
2900 472
2900 477
2900 374
2900 418
2900 386
2900 361
2900 361
2900 366
2900 472
2900 393
3600 522
3600 460
3600 478
3600 465
3600 461
3600 479
3600 592
3600 467
3600 501
3600 462
3600 572
3600 459
3600 460
3600 476
3600 477
4300 564
4300 564
4300 565
4300 565
4300 584
4300 565
4300 565
4300 584
4300 564
4300 565
4300 560
4300 567
4300 566
4300 570
4300 579
5000 676
5000 672
5000 663
5000 668
5000 696
5000 669
5000 693
5000 685
5000 701
5000 689
5000 663
5000 694
5000 681
5000 867
5000 791
5700 775
5700 794
5700 783
5700 809
5700 791
5700 797
5700 797
5700 792
5700 796
5700 800
5700 842
5700 794
5700 803
5700 806
5700 801
6400 921
6400 904
6400 907
6400 903
6400 883
6400 916
6400 912
6400 906
6400 919
6400 908
6400 924
6400 902
6400 907
6400 901
6400 880
7100 1029
7100 1017
7100 983
7100 1027
7100 983
7100 1259
7100 1042
7100 1003
7100 986
7100 1055
7100 1150
7100 1299
7100 1244
7100 1081
7100 1029
7800 1106
7800 1138
7800 1125
7800 1101
7800 1096
7800 1129
7800 1130
7800 1095
7800 1195
7800 1114
7800 1109
7800 1126
7800 1143
7800 1090
7800 1116
8500 1245
8500 1236
8500 1236
8500 1252
8500 1380
8500 1566
8500 1572
8500 1547
8500 1538
8500 1689
8500 1531
8500 1282
8500 1258
8500 1203
8500 1472
9200 1503
9200 1438
9200 1369
9200 1376
9200 1465
9200 1323
9200 1335
9200 1777
9200 1720
9200 1722
9200 1409
9200 1375
9200 1348
9200 1331
9200 1451
9900 1470
9900 1466
9900 2170
9900 1630
9900 1435
9900 1429
9900 1482
9900 1550
9900 1490
9900 1765
9900 1479
9900 1422
9900 1490
9900 1664
9900 1469
10600 1830
10600 1905
10600 1587
10600 1633
10600 1600
10600 1538
10600 1533
10600 1607
10600 1696
10600 1586
10600 1622
10600 1576
10600 1606
10600 1594
10600 1565
11300 1764
11300 1806
11300 1932
11300 1754
11300 1702
11300 1658
11300 1710
11300 1683
11300 1641
11300 1682
11300 1799
11300 1733
11300 1734
11300 1766
11300 1685
12000 2331
12000 2107
12000 1836
12000 1803
12000 1925
12000 1898
12000 1836
12000 1835
12000 1818
12000 1758
12000 1811
12000 1786
12000 1805
12000 1878
12000 1969
12700 1911
12700 1954
12700 1994
12700 1987
12700 2223
12700 2813
12700 2661
12700 1938
12700 1952
12700 1946
12700 1999
12700 2131
12700 2133
12700 1959
12700 1974
13400 2149
13400 2092
13400 2097
13400 2103
13400 2182
13400 2091
13400 2110
13400 2124
13400 2316
13400 2088
13400 2119
13400 2124
13400 2389
13400 2042
13400 2062
14100 2231
14100 2348
14100 2139
14100 2181
14100 2169
14100 2365
14100 2220
14100 2179
14100 2850
14100 2650
14100 2190
14100 2193
14100 2150
14100 2199
14100 2088
14800 2274
14800 2290
14800 3123
14800 3144
14800 2240
14800 2300
14800 2300
14800 2237
14800 2336
14800 2303
14800 2332
14800 2326
14800 2263
14800 2287
14800 2354
15500 2448
15500 2401
15500 2429
15500 2846
15500 2434
15500 2391
15500 2480
15500 2587
15500 2524
15500 2426
15500 2391
15500 2374
15500 2463
15500 2448
15500 2673
16200 2596
16200 2461
16200 2552
16200 2755
16200 2505
16200 2575
16200 2497
16200 2612
16200 2514
16200 2544
16200 2467
16200 3248
16200 2522
16200 2606
16200 2533
16900 2640
16900 3630
16900 3635
16900 3632
16900 3664
16900 3610
16900 3783
16900 3981
16900 3813
16900 3596
16900 3640
16900 3961
16900 3687
16900 2687
16900 3011
17600 2823
17600 2812
17600 2765
17600 2776
17600 2800
17600 2806
17600 2845
17600 2720
17600 2775
17600 2747
17600 2795
17600 2795
17600 2692
17600 2719
17600 2726
18300 2897
18300 2827
18300 2838
18300 2864
18300 2907
18300 3104
18300 2894
18300 2893
18300 2820
18300 2854
18300 2906
18300 2859
18300 2822
18300 2922
18300 3010
19000 3668
19000 4270
19000 4685
19000 3030
19000 2966
19000 3797
19000 3928
19000 4133
19000 4300
19000 4461
19000 2950
19000 3028
19000 3783
19000 3834
19000 3927
